data;usuario;nome;tweet;reply_user_id;reply_to_screen_name;n_retweets
2020-11-15 22:40:58;823561190118985728;guifschiller;@brunoboni @sf2invest @Juv_ProCautela @mineiro_edson @VPCRelator @JasonVieira @datonetto @femisapien_z @JamesGBrasil @thomazsarquis Oi Bruno. Sou assinante do Renda Variavel de vocês. Muito bom. Parabéns a todos. Como faço para assistir o domigo com Rafi?;35876056;brunoboni;0
2020-11-15 22:40:00;786208675618619392;br_tradingview;#IBOV - IBOV Enfrenta Forte Resistência para Romper 106K - TradingView - https://t.co/xNzC6EbEZ2;;;0
2020-11-15 22:39:46;3243313089;edvaldoaa1991;@trnntllr tá doido, a pessoa precisa ser dona do banco central kkkkkkkkkk;730552029190496256;trnntllr;0
2020-11-15 22:32:10;1251630707383906305;Schneidej_Julia;RT @Yurizache: não sou bolsa de valores mas investe em mim. Namoralzin;;;11
2020-11-15 22:29:20;1280829459696885762;desempregobot;RT @Luisa41232363: @AdrPepp @PauloStFlexa @Poder360 Estatais que antes davam prejuízo estão dando lucro. Em 2019 houve redução do desempreg…;;;1
2020-11-15 22:28:23;3309967498;LosttheNerve;RT @mcmaha_oficial: Hahahahaha tranquilo, mas assim os caras entraram pra bolsa de valores esses dias, com a empresa BTS avaliada em 4 bi d…;;;15
2020-11-15 22:27:56;1306437306367307776;Redland10430970;@Violincista @gabrielalpp @alvarosarco Bolsa de valores.;1145853348110901248;Violincista;0
2020-11-15 22:25:39;1258240454363152390;Luisa41232363;@AdrPepp @PauloStFlexa @Poder360 Estatais que antes davam prejuízo estão dando lucro. Em 2019 houve redução do desemprego. Recordes na bolsa de valores, risco pais mais baixo da história, não tenho conhecimento de nenhum aumento de imposto federal. Obras sendo concluídas. O resto é falácia da oposição.;1147926726841982976;AdrPepp;1
2020-11-15 22:22:22;1076494384873553920;mercadoempauta;"A ESTRATÉGIA PERMANENTE

A Estratégia Permanente atingiu até sexta passada a rentabilidade acumulada de 11,91% em 2020, favorecida pela recente valorização da renda variável. Mais detalhes na Newsletter do Mercado em Pauta. Acesse em https://t.co/h2edC1390y https://t.co/PAkzaCBl08";;;0
2020-11-15 22:20:03;63813924;hewcky;@Giizokaa @iedamarcondes Assim como antes os quadrinhos devem ser uma fuga da realidade, mostrando a diversidade que existe e é ignorada, mas a preocupação com a rentabilidade não torna isso possível por enquanto.;2753396125;Giizokaa;0
2020-11-15 22:18:18;3074081209;elevenfinancial;RT @RaphaFigueredo: Qual é o seu sentimento sobre a bolsa de valores para a próxima semana?;;;2
2020-11-15 22:15:06;1113533606247436289;valorinveste;"Klabin anuncia participação em Índice de Sustentabilidade Dow Jones
https://t.co/sXtd3ZbMRd";;;0
2020-11-15 22:14:51;1081603250502152197;Omardeideais;@AlexSchwartsman Claro, economista pra vocês é o Paulo Guedes, né? Daqui a 4 meses quando a inflação estiver comendo seus cus vocês vão ver que estelionatário especulador de bolsa de valores é uma coisa e que economista de verdade é outra coisa.;370970579;AlexSchwartsman;0
2020-11-15 22:14:43;1076494384873553920;mercadoempauta;"📊📉SAIU A NEWSLETTER DO MERCADO EM PAUTA!💰💵

Acesse no Telegram, em https://t.co/h2edC1390y

1) Perspectiva gráfica e macro para o IBOV;

2) Apostas para a taxa SELIC na reunião do Copom de DEZ;

3) Onde estamos nos Ciclos Econômicos do Brasil e dos EUA.

E muito mais! https://t.co/VF1YZ0bNQg";;;0
2020-11-15 22:14:33;126750296;jornal_cultura;"O Banco Central anunciou nesta sexta-feira (dia 13) que permitirá aos empregadores utilizar o Pix para recolher suas contribuições ao FGTS (Fundo de Garantia por Tempo de Serviço).
https://t.co/NeRCEbQ4De";;;0
2020-11-15 22:14:21;600433534;arsanijp;@Volta_Barcelona @TofuHwang @Another1Da @OtavioCarmezini @hanschucruteDr @DanielSurtado @felipeneto E quem salvou ou atenuou a economia? o FED banco Central americano, mais uma vez o estado salvando as cagadas dos liberais;49240704;Volta_Barcelona;0
2020-11-15 22:14:15;3606177316;caminhopriqueza;"Artigo muito informativo quanto aos índices de bolsa mais importantes. Escrito para o investidor de bolsa mais atento.
https://t.co/vL7LKGgXXs";;;0
2020-11-15 22:13:33;1040408215891132417;carlosa60495586;O dinheiro da a posta não acaba ! Pique Alemanha ! 7x1 sempre rato 🐁 velho ! A bolsa de valores está aberta só chamar pra aposta ! 💸💸💸 https://t.co/o1ibrwpXCb;;;0
2020-11-15 22:13:02;14306125;tvcultura;"O Banco Central anunciou nesta sexta-feira (dia 13) que permitirá aos empregadores utilizar o Pix para recolher suas contribuições ao FGTS (Fundo de Garantia por Tempo de Serviço).
https://t.co/ClIMqMTY1v";;;0
2020-11-15 22:09:23;1001682078918938625;spliuft;RT @Avanci83: Se todos soubessem que a fraude em si, é a própria democracia burguesa, não seríamos tão suscetíveis em querer saber qual can…;;;109
2020-11-15 21:57:33;67936805;camihdias;RT @Avanci83: Se todos soubessem que a fraude em si, é a própria democracia burguesa, não seríamos tão suscetíveis em querer saber qual can…;;;109
2020-11-15 21:56:57;204342020;necrolipe;"Acabei de fazer minha primeira transferência usando #Pix do @itau  pro @nubank.

Ambas contas são minhas, e a transação levou UM SEGUNDO.

Não esperar mais por dia útil, eu TEAMO BANCO CENTRAL, nunca critiquei.";;;0
2020-11-15 21:53:46;798961571531735040;goticosuado;"@neres_matheus Sim sim, tem todo o nuance que acaba fugindo a um tweet

mas nisso que vc falou de num saber como funciona, é só ver os comerciante rasgando o cu pq o Kalil tentou tankar o coronga

bicho, os cara fala como se prefeitura tivesse banco central";305585963;neres_matheus;0
2020-11-15 21:49:30;829565491;damasiotaubate;"Nos últimos dias, um assunto do setor financeiro ganhou as páginas dos jornais e o interesse de muitas pessoas: o PIX, um sistema de pagamentos e transferências recém-criado pelo Banco Central. 

Inscreva-se: https://t.co/7n8XfOtc9w https://t.co/BYsFswZMNP";;;0
2020-11-15 21:49:29;829565491;damasiotaubate;"Nos últimos dias, um assunto do setor financeiro ganhou as páginas dos jornais e o interesse de muitas pessoas: o PIX, um sistema de pagamentos e transferências recém-criado pelo Banco Central. 

Inscreva-se: https://t.co/7n8XfOtc9w https://t.co/f6kBkHec7X";;;0
2020-11-15 21:48:29;913184147451064326;damasiotaboao;"Nos últimos dias, um assunto do setor financeiro ganhou as páginas dos jornais e o interesse de muitas pessoas: o PIX, um sistema de pagamentos e transferências recém-criado pelo Banco Central. 

Inscreva-se: https://t.co/hKFWRcpiHM https://t.co/t53w1tDXdy";;;0
2020-11-15 21:48:29;913184147451064326;damasiotaboao;"Nos últimos dias, um assunto do setor financeiro ganhou as páginas dos jornais e o interesse de muitas pessoas: o PIX, um sistema de pagamentos e transferências recém-criado pelo Banco Central. 

Inscreva-se: https://t.co/hKFWRcpiHM https://t.co/Qe1pQ6OJ4C";;;0
2020-11-15 21:47:32;382179735;DamasioSJC;"Nos últimos dias, um assunto do setor financeiro ganhou as páginas dos jornais e o interesse de muitas pessoas: o PIX, um sistema de pagamentos e transferências recém-criado pelo Banco Central. 

Inscreva-se: https://t.co/a3YGA4gp31 https://t.co/r4ucWDUqpg";;;0
2020-11-15 21:47:31;382179735;DamasioSJC;"Nos últimos dias, um assunto do setor financeiro ganhou as páginas dos jornais e o interesse de muitas pessoas: o PIX, um sistema de pagamentos e transferências recém-criado pelo Banco Central. 

Inscreva-se: https://t.co/a3YGA4gp31 https://t.co/qzEjuVHqYZ";;;0
2020-11-15 21:46:30;420663028;damasioosasco;"Nos últimos dias, um assunto do setor financeiro ganhou as páginas dos jornais e o interesse de muitas pessoas: o PIX, um sistema de pagamentos e transferências recém-criado pelo Banco Central. 

Inscreva-se: https://t.co/CePlfwWvQV https://t.co/FqcCaEa4vp";;;0
2020-11-15 21:46:29;420663028;damasioosasco;"Nos últimos dias, um assunto do setor financeiro ganhou as páginas dos jornais e o interesse de muitas pessoas: o PIX, um sistema de pagamentos e transferências recém-criado pelo Banco Central. 

Inscreva-se: https://t.co/CePlfwWvQV https://t.co/pOC4c58hAT";;;0
2020-11-15 21:45:31;336655199;damasiogru;"Nos últimos dias, um assunto do setor financeiro ganhou as páginas dos jornais e o interesse de muitas pessoas: o PIX, um sistema de pagamentos e transferências recém-criado pelo Banco Central. 

Inscreva-se: https://t.co/cIrtJX3yz5 https://t.co/xKjKJH44oN";;;0
2020-11-15 21:45:31;336655199;damasiogru;"Nos últimos dias, um assunto do setor financeiro ganhou as páginas dos jornais e o interesse de muitas pessoas: o PIX, um sistema de pagamentos e transferências recém-criado pelo Banco Central. 

Inscreva-se: https://t.co/cIrtJX3yz5 https://t.co/axqcHN4NsJ";;;0
2020-11-15 21:43:27;1324453133859344384;HomemJosh;@cafecomferri engraçado que ninguém questiona os computadores da bolsa de valores, pode ser hackeado tbm. Ferri tu é reacionário do pior tipo, os esquizofrenicos;437824506;cafecomferri;0
2020-11-15 21:41:58;1257140003521662976;p_rafaelcs;Gente, esse Pix é a melhor coisa que já inventaram. Pagamentos no domingo, em um feriado a qualquer hora 👏🏻👏🏻 Depois de anos o banco central resolveu atualizar as transações. Aprovadíssimo!;;;0
2020-11-15 21:40:38;1007298758256807937;imthedouglas;Eleições municipais interferem na bolsa de valores? Só isso que quero saber pra ver se vou ganhar ou perder dinheiro amanhã;;;0
2020-11-15 21:39:23;2915367945;s_antt;vender voto é a nova bolsa de valores;;;0
2020-11-15 21:37:07;68666308;RaphaFigueredo;Qual é o seu sentimento sobre a bolsa de valores para a próxima semana?;;;2
2020-11-15 21:34:52;1194650908824608768;EdinhoPG12;"@eduardobcastro @felipeneto https://t.co/BiFEWZM3Fj

Entendeu??
Esquerda Caviar é um saco! Muito burra não sabe como funciona as coisas do mundo!

Socialismo trouxe mais fome e desigualdades e é um herói para eles, enquanto, o Capitalismo coitado reduziu a fome, desigualdade, aumentou a vida,... é o vilão👺";780081105932288000;eduardobcastro;0
2020-11-15 21:33:47;4833407343;ferreira069921;Bolsa de valores é foda;;;0
2020-11-15 21:33:18;78738890;marcelomorikawa;@r19s_ É igual àquele xará dele, o índice da bolsa de valores argentina;1128800850;r19s_;0
2020-11-15 21:30:46;1226243077079289857;paulovictor_lms;@JosueSantos1982 @rafaelcaptiosus @duralexsedlatex @tecomedina O parametro eh o Ibov, nao o CDI. Ate pq as taxas de juros estratosfericas que tinhamos não existem mais, ou seja, o CDI morreu, rende juros negativos hj. No passado, o CDI realmente era o melhor investimento, melhor que qualquer fundo de açoes, quando tinhamos juros de 16%/ano;1097311956841754625;JosueSantos1982;0
2020-11-15 21:27:17;966302961000439810;KarinaEskin1;RT @requiaopmdb: O Banco Central não deve ter nem independência, muito menos autonomia operacional. Deve estar vinculado a um projeto nacio…;;;300
2020-11-15 21:26:42;177180192;LydiaSantanna;@Susubionica Tenta registrar uma reclamação no banco central. Eu só consigo tratar com banco assim.;1007967120188112896;Susubionica;0
2020-11-15 21:24:02;824759105210445824;reitchrafael;Fernanda me convencendo a lavar a bolsa de valores e começar a investir dinheiro no jogo do bicho GAHAHAHAHAHAHAHHA;;;0
2020-11-15 21:14:21;1105218853469073409;Jaqueli64305625;"RT @mestresheike: Justin Trudeau, 1° ministro canadense, admite que a pandemia abriu portas para um reset financeiro.
Reset este que dará i…";;;5
2020-11-15 21:12:14;703411120850210816;dariosailor86;RT @geekcom2: Olha, agora me sinto mais tranquilo, sabendo que os repositórios do PIX Banco Central são gerenciados por apenas uma pessoa,…;;;3
2020-11-15 21:07:59;2159646294;rafaelbboa;@celsoanton Você acha MESMO que uma decisão de Banco Central está restrita a UMA pessoa?;138235435;celsoanton;0
2020-11-15 21:04:31;2159646294;rafaelbboa;@celsoanton Você acha mesmo que entende algo sobre banco central, ou só está copiando o que tem ouvido por aí?;138235435;celsoanton;0
2020-11-15 21:03:43;1015031162689945600;agheesi;RT @mcmaha_oficial: Hahahahaha tranquilo, mas assim os caras entraram pra bolsa de valores esses dias, com a empresa BTS avaliada em 4 bi d…;;;15
2020-11-15 21:00:41;981313716984664069;Andrewzinw;@JornalOGlobo Fico me perguntando oque a PF faz com esses dinheiros. Eles devolvem ao Banco central?;54341363;JornalOGlobo;0
2020-11-15 20:59:59;2595559604;laurensatanx;acabei de me convencer que pra comprar a casa q eu quero vou ter que manipular minha mãe, passar no concurso público, não gastar com nada, fazer investimentos na bolsa de valores, vender pack de pé, e excluir o ifood https://t.co/gl2BX57DjM;;;0
2020-11-15 20:56:24;920702563632254976;Wagner_TKL;acabei de me convencer que pra comprar a casa q eu quero vou ter que expandir minha empresa, trabalhar por 5 anos sem descanso, não gastar com nada, fazer investimentos na bolsa de valores, fazer home office, comprar um suco de laranja  e por ultimo comprar a casa;;;0
2020-11-15 20:51:39;1230454158450401280;PauloGrossi5;RT @OgroWallSt: Rompimentos de resistências longas no tempo, c/ longas amplitudes, e q já foram rompidas, mas falharam depois, devem vir ac…;;;3
2020-11-15 20:49:02;1100224373041041408;trendlineBRA;"@Cacomaia Percebi aumento dos investidores não residentes vendidos no IBOV, mas pode ser aquela entrada de saldo gringo semana passada. Aproximado -30k contratos em aberto.

Monitorando o movimento.📡";127352450;Cacomaia;0
2020-11-15 20:46:00;1018586321030402053;grutzmacher09;@joaoomarcelino_ investindo na bolsa de valores da celesc KKKKKKKKK;710922234;joaoomarcelino_;0
2020-11-15 20:43:45;985210258971914240;Alexand58574153;RT @Cacomaia: #IBOV semanal, nos 105k colocamos o 94-95 como alvo, vai lá, e muitos não compram, pois pode cair mais, ai sobe para 105, e q…;;;2
2020-11-15 20:43:25;2800888529;carlosmouramelo;Bancos e bolsa de valores, os maiores tomadores de bens dos brasileiros 💸😷#ForaBolsonaros https://t.co/ajLgRU6IaE;;;0
2020-11-15 20:43:22;1097680056867086342;juliaangelir;RT @Yurizache: não sou bolsa de valores mas investe em mim. Namoralzin;;;11
2020-11-15 20:40:42;40952687;jorgealen;"RT @mestresheike: Justin Trudeau, 1° ministro canadense, admite que a pandemia abriu portas para um reset financeiro.
Reset este que dará i…";;;5
2020-11-15 20:35:53;127352450;Cacomaia;#IBOV semanal, nos 105k colocamos o 94-95 como alvo, vai lá, e muitos não compram, pois pode cair mais, ai sobe para 105, e querem entrar,temos o 110k a fazer, vamos la, mas estamos no topo do canal de alta, ir direto ou voltar um pouco não muda nada para quem comprou nos 94.... https://t.co/5IcBkfzgaA;;;2
2020-11-15 20:22:42;1059781379171516416;JohnathasAlmei2;Vcs não escutam o Olavo, da nisso..eles não gostam de mudança, eles não lucram com ela..bolsa de valores? O brasileiro é um dos povos mais mesquinhos em relação a querer ser melhor que o outro, mais condições e pra isso a desigualdade é necessária https://t.co/i6paF39olw;;;0
2020-11-15 20:13:42;1003942578323120128;papini_victor;@opvistar Boa! Mas acho que o mais “honesto” seria o Ibov mesmo. Pensa: você bateu o SP but... seu dinheiro é em real. Quanto o real desvalorizou pro dolar? Maioria que usa o SP como benchmark já é dolarizado. Mas parabéns pelo resultado!;1110228558843125760;opvistar;0
2020-11-15 20:09:48;1110228558843125760;opvistar;@papini_victor mas eu fiz split da minha carteira com a Modal, não sei como o site da XP computa isso,  só to vendo a rentabilidade da carteira XP....;1110228558843125760;opvistar;0
2020-11-15 20:08:35;1110228558843125760;opvistar;"@papini_victor Do S&amp;P eu ganho 😆, mas do IBOV estou 8% abaixo no periodo (59% x 61%) https://t.co/fWFnpdsC20";1003942578323120128;papini_victor;0
2020-11-15 20:02:13;96596676;okleim;"@V_Julio_ @andreazzaeditor Mas serão inseridos num banco de dados central.
Voto é secreto mas a apuração tem que ser pública.  O que se pode fiscalizar numa contagem de banco de dados.  Quem vai conferir as linhas de programação??";1324574978424086531;V_Julio_;0
2020-11-15 20:01:46;1003942578323120128;papini_victor;@opvistar Tem que usar o IBOV ou o smll como benchmark se + 60% da sua grana estiver em RV;1110228558843125760;opvistar;0
2020-11-15 20:01:01;70575051;bussoladoinves;"Assista ao estudo do Ibovespa, Oibr3, Petr4, Cmig4, Bbas3, Bbdc4, Yduq3 e de vários outros papéis - Finance News 
https://t.co/9UqxMwdw0a
#ibov #petr4 #cmig4 #yduq3 #bbas3 #bbdc4 #itub4 #oibr3 #oibr4";;;0
2020-11-15 20:00:58;1267290095943651328;AntifaOps;"@ZenPTismo @mlvillasboas @GugaNoblat A narrativa de que o PT não mudou nada por causa do congresso é pavorosa!

O grande responsável pela desigualdade e desindustrialização do país foram a política definida pelo Banco Central, que ESTÁ SOB CONTROLE DO EXECUTIVO.

Vcs tão se aproveitando da falta de conhecimento";1264868471034327040;ZenPTismo;0
2020-11-15 20:00:48;748679161804447745;rbudant;"Com vários Apps eu consigo pagar contas, fazer empréstimos, comprar passagem aérea, tranferir dinheiro, fazer aplicações financeiras e comprar ações na bolsa de valores. Mas justificar a ausência nas eleições por um app não. Incompetência
#TSE #Eleicoes2020";;;0
2020-11-15 19:59:00;748679161804447745;rbudant;@roxmo Com vários Apps eu consigo pagar contas, fazer empréstimos, comprar passagem aérea, tranferir dinheiro, fazer aplicações financeiras e comprar ações na bolsa de valores. Mas não consigo justificar a minha ausência por um app criado pelo governo. Incompetência;17752026;roxmo;0
2020-11-15 19:52:05;778277927603564544;MRodrigues_12;RT @Yurizache: não sou bolsa de valores mas investe em mim. Namoralzin;;;11
2020-11-15 19:47:00;1304282562861379584;HenCaetano;RT @pedrxchiquitti: eu sei mt bem como resolver esse problema ai de liberal falando de bolsa d valores no twitter eh so botar um fuzil na c…;;;1
2020-11-15 19:42:12;1302950349184143360;AndreaSoyza;RT @reformaadmnao: A reforma administrativa não reduz os gastos públicos e nem aumenta a eficiência dos serviços públicos: apenas visa tran…;;;26
2020-11-15 19:18:04;1327445902945099782;LazotiMateus;@Vah_Dn Se eu te valoriza mais eu vou ter que investir você na bolsa de valores kkkkkkkkkkkkkkkkkkkkkk;227129029;Vah_Dn;0
2020-11-15 19:16:21;125037937;danirj77;"RT @mestresheike: Justin Trudeau, 1° ministro canadense, admite que a pandemia abriu portas para um reset financeiro.
Reset este que dará i…";;;5
2020-11-15 19:15:51;1298363779776905221;luzeniltonsouz1;RT @LuciVenerando: De janeiro a setembro, @Bradesco, @Santander_br e @Itau lucraram juntos R$ 35,7 bilhões, com rentabilidade que nenhum se…;;;1
2020-11-15 19:09:54;1164965969862811648;Biscoit16272444;@petruspope @JhonataOfic980 @felipeneto Parceiro como o liberalismo causa a crise de 1929 se nem existia liberalismo nos EUA naquela época? protecionismo era gigante e o banco central tava tentnado controlar a porra toda, vai pesquisar ae.;906689473752309760;petruspope;0
2020-11-15 19:01:27;1205210859510882305;yejigogh;@catboycohen ela tomando um gole do café dela enquanto te encara dos pés até a cabeça com o rosto inexpressivo mas então ela ajeita os óculos direitinho no nariz perfeito dela e sorri pra você enquanto diz eu sou jung jinsoul uma das investidoras mais bem sucedidas da bolsa de valores.;1205210859510882305;yejigogh;0
2020-11-15 19:00:05;1081639430547537925;joaodecepcao;caralho bixo cê é mt gata que isso tá fazendo desvio de beleza não é possível que isso fia cê n anda cê desfila que isso ce roubou o banco central da beleza só pode que isso que corpo é esse esculpido no mais mandrake dos esculpidores slk se tu fosse um gol ganharia o puska 3 vez;;;0
2020-11-15 19:00:00;3074081209;elevenfinancial;"A co-head de Renda Variável, Daniela Bretthauer e a jornalista Juliana Munaro já avisaram: Essa será a melhor #BlackFriday da HISTÓRIA do BRASIL!

A Eleven está com DESCONTOS ATÉ 60% para te ajudar a investir com segurança!

👉 Converse com o nosso time: https://t.co/PjIO8aKEUJ https://t.co/A7eCMB5jsu";;;0
2020-11-15 19:00:00;1326613446755020803;EscolaHolder;"Mais de 95% do patrimônio que o Warren Buffett tem hoje veio depois dos 60 anos. Apesar da sua rentabilidade acima do normal, o maior responsável por isso foi o tempo, comece hoje e utilize isso a seu favor.

#WarrenBuffet #BerkshireHathaway #LongoPrazo";;;0
2020-11-15 18:56:29;1231367955323215872;firstperfil;"RT @mestresheike: Justin Trudeau, 1° ministro canadense, admite que a pandemia abriu portas para um reset financeiro.
Reset este que dará i…";;;5
2020-11-15 18:55:00;1289279217574739969;mestresheike;"Justin Trudeau, 1° ministro canadense, admite que a pandemia abriu portas para um reset financeiro.
Reset este que dará inicio ao projeto de um banco central mundial.

Mas para os que mantém suas preces no deus ciência, isto faz parte do jogo da evolução https://t.co/fYy2kKrPhD";;;5
2020-11-15 18:49:21;42161143;LuisUlisses;RT @OgroWallSt: Rompimentos de resistências longas no tempo, c/ longas amplitudes, e q já foram rompidas, mas falharam depois, devem vir ac…;;;3
2020-11-15 18:41:19;150760182;pauloapurina;RT @AmazonPresse: 🏦📡 O novo sistema de pagamento do Banco Central, o PIX, começará a funcionar nesta segunda-feira, 16 de novembro, e vai p…;;;1
