data;usuario;nome;tweet;reply_user_id;reply_to_screen_name
2020-10-13 23:36:24;44254138;Elitpro;"3) Ao contrário do que um certo gestor, intelectual conservador passador de pano de racista, diz, vol muito alta em relação ao IBOV, com ganho proporcional a isso, não é necessariamente bom, o cara tem beta alto, só isso. Beta alto significa, a grosso modo, alavancado.
continua..";44254138;Elitpro
2020-10-13 23:36:23;44254138;Elitpro;"Não vendo fundos, não tenho cota aberta, mas vou explicar um pouco sobre como escolher um fundos de ações:
1) Primeiro vc deve definir o seu objetivo, e com isso seu benchmark;
2) Exemplo, se vc quer um fundo que acompanhe o IBOV, ele terá beta um e alfa zero em relação ao IBOV";;
2020-10-13 23:36:06;1190222221257707521;edgar_madureira;"@jcaetanodias A rentabilidade dos arrendamentos não é alta (quase 40% da renda vai em impostos) mais vale ter a casa fechada e não ter chatice.

No dia que sair uma lei que quem não paga vai para a rua no fim da semana, sem complicações, entram milhares de casas no mercado e os preços baixam";1190222221257707521;edgar_madureira
2020-10-13 23:35:36;2565042769;DAzevedo10;RT @enioverri: O MPF e o CNMP foram humilhados pelo procurador Deltan Dallagnol. Ele expôs, também, o Judiciário, especulando  nomes de juí…;;
2020-10-13 23:35:34;1262310461166497792;Meggs_Silva;RT @BTScene_BR: [✨] • 📰 | A K-Media diz que a BigHit irá fazer uma cerimônia para a listagem de seu IPO na Bolsa de Valores da Coréia às 8:…;;
2020-10-13 23:35:27;844318497752711168;BeehKook;RT @BTScene_BR: [✨] • 📰 | A K-Media diz que a BigHit irá fazer uma cerimônia para a listagem de seu IPO na Bolsa de Valores da Coréia às 8:…;;
2020-10-13 23:35:23;991517995;pjmkthfilter;RT @btsuniversebr: 📝 A mídia coreana informou que a BigHit realizará uma cerimônia para a listagem de sua oferta pública inicial na Bolsa d…;;
2020-10-13 23:35:17;4883679581;caduzap;"@amaandaamaciel você não tá sabendo ainda, da uma olhada
https://t.co/0kd87tzIOX";2666044281;amaandaamaciel
2020-10-13 23:34:49;1252237422676639745;bangtanwingsz;RT @BTScene_BR: [✨] • 📰 | A K-Media diz que a BigHit irá fazer uma cerimônia para a listagem de seu IPO na Bolsa de Valores da Coréia às 8:…;;
2020-10-13 23:34:42;918650568981270528;kthtigely;RT @BTScene_BR: [✨] • 📰 | A K-Media diz que a BigHit irá fazer uma cerimônia para a listagem de seu IPO na Bolsa de Valores da Coréia às 8:…;;
2020-10-13 23:34:09;938165959512162304;BTScene_BR;"[✨] • 📰 | A K-Media diz que a BigHit irá fazer uma cerimônia para a listagem de seu IPO na Bolsa de Valores da Coréia às 8:50AM (KST), no dia 15 de Outubro por 15 minutos. A cerimônia irá ser transmitida ao vivo pelo YouTube no canal da BigHit.

(+)
@BTS_twt https://t.co/gcstjTjKGE";;
2020-10-13 23:33:28;319801842;hernanigabriel;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:33:27;1266176290413043712;AgnaldoAzeved11;RT @enioverri: O MPF e o CNMP foram humilhados pelo procurador Deltan Dallagnol. Ele expôs, também, o Judiciário, especulando  nomes de juí…;;
2020-10-13 23:33:07;1220082208381329408;Rosange03533655;RT @btsuniversebr: 📝 A mídia coreana informou que a BigHit realizará uma cerimônia para a listagem de sua oferta pública inicial na Bolsa d…;;
2020-10-13 23:33:07;251088342;trindade_rufino;RT @mitags: @maragnopai1 Só saberemos quando Ministros STF estiverem submetidos à MESMA FISCALIZAÇÃO financeira que os outro brasileiros es…;;
2020-10-13 23:32:36;633330070;LubraulioDe;"RT @cartacapital: Defensoria Pública: Banco Central deve tirar notas de 200 reais de circulação.
 https://t.co/og2xzOy3zD https://t.co/WHVM…";;
2020-10-13 23:31:57;93282351;a1a1a1caramba;"RT @victorcamejo: Defensoria pública pediu a suspensão da circulação da nota de 200 reais por não ter acessibilidade a cegos. 

E isso você…";;
2020-10-13 23:31:48;302256560;oalex_henrique;"RT @victorcamejo: Defensoria pública pediu a suspensão da circulação da nota de 200 reais por não ter acessibilidade a cegos. 

E isso você…";;
2020-10-13 23:31:48;1146212670275821568;Engenheira2;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:31:39;37232882;henrique_luz;Para celebrar a alta de hoje da bolsa de valores, fui fazer outra tattoo. https://t.co/SkI1ncZLh5;;
2020-10-13 23:30:37;1118177179999899648;radioshowtimes;"Governo desiste de indicar vice-presidente para o BID. Motivo: o novo presidente da instituição, que o Brasil ajudou a eleger, queria Alexandre Tombini, que presidiu o Banco Central na gestão de Dilma Rousseff

▶  https://t.co/DHQKEpMju6 https://t.co/FwJ3Qhv4PA";;
2020-10-13 23:30:24;456236688;thusspokethiago;"como tô me sentindo lucrando meus primeiros reais na bolsa de valores:

ahuehausaushuashasausa https://t.co/J0dlONZglQ";;
2020-10-13 23:29:34;286951978;weallhavedemonx;"RT @victorcamejo: Defensoria pública pediu a suspensão da circulação da nota de 200 reais por não ter acessibilidade a cegos. 

E isso você…";;
2020-10-13 23:28:40;1197983394958848000;lucia98624147;"RT @cartacapital: Defensoria Pública: Banco Central deve tirar notas de 200 reais de circulação.
 https://t.co/og2xzOy3zD https://t.co/WHVM…";;
2020-10-13 23:28:29;1056601112470523904;ozymandias_br;@jorgenewtonf @bodhi_rio @llDudull @rdoaraujo @moreira_uallace @andreroncaglia Quem diria que existiria centralização no banco CENTRAL;4188525287;jorgenewtonf
2020-10-13 23:28:11;2569323496;Icaro_brand;@DreDesca @estrela_ruthe É bolsa de valores é kkkk 📈;1136776444225490944;DreDesca
2020-10-13 23:27:37;1036927840514658304;Saturno_Ad;RT @btsuniversebr: 📝 A mídia coreana informou que a BigHit realizará uma cerimônia para a listagem de sua oferta pública inicial na Bolsa d…;;
2020-10-13 23:27:18;52634100;tais_so;"RT @victorcamejo: Defensoria pública pediu a suspensão da circulação da nota de 200 reais por não ter acessibilidade a cegos. 

E isso você…";;
2020-10-13 23:26:11;935507247391789056;courageouxart;"RT @victorcamejo: Defensoria pública pediu a suspensão da circulação da nota de 200 reais por não ter acessibilidade a cegos. 

E isso você…";;
2020-10-13 23:25:54;2892266247;thomcom_h;"Nem peguei uma e já querem a extinção... 

https://t.co/D1UldxHmMy";;
2020-10-13 23:25:29;2656743433;JonasGodoy_;"RT @victorcamejo: Defensoria pública pediu a suspensão da circulação da nota de 200 reais por não ter acessibilidade a cegos. 

E isso você…";;
2020-10-13 23:25:15;1025895583364669440;Victtor_Na3fk;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:25:06;1176343335339999232;DeLindonete;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:24:53;159619250;Ramonz3ra;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:24:48;1204249928;eminogueir4;"RT @victorcamejo: Defensoria pública pediu a suspensão da circulação da nota de 200 reais por não ter acessibilidade a cegos. 

E isso você…";;
2020-10-13 23:24:23;784817708919578624;Jornal_Canyons;"→ 📰 #F5 - Jornal dos Canyons

📊 Ibovespa (#IBOV) fecha em alta de 1,05%, aos 98.502,82 pontos

👉 #JornaldosCanyons • #JdC https://t.co/4gu1pYD6zF";;
2020-10-13 23:24:02;44629552;victorcamejo;"Defensoria pública pediu a suspensão da circulação da nota de 200 reais por não ter acessibilidade a cegos. 

E isso você viu primeiro onde? =)

#JornalDeCasa

https://t.co/BzRiJF0qKp";;
2020-10-13 23:23:15;184049284;PauloZanchetta;Pix: entenda a nova ferramenta de pagamentos do Banco Central https://t.co/HenxrhRcta via @YouTube;;
2020-10-13 23:22:38;112289566;ianderson18;"RT @qrcapital: Apple anuncia que venderá iPhones sem carregadores para reduzir emissão de carbono.

A Apple:

- Fatura $12 bi com vendas de…";;
2020-10-13 23:20:09;39835608;RafaelHeinrichs;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:19:42;72735687;orionvesper;"Os cegos deveriam saber que o lema dos que estão no Governo ou nomeados por ele é: ""que a minoria se curve diante da maioria.""
Isso é apenas a pontinha da 💩 que nos enfiaram. Mulambo contamina tudo.  
https://t.co/w0iqExSV9H";;
2020-10-13 23:18:02;734495983166447617;ivanaastrosol;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:17:59;51424420;Souvaleria;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:17:57;130062211;juliosouzacrf;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:16:28;3506114175;Gabriel6828;RT @enioverri: O MPF e o CNMP foram humilhados pelo procurador Deltan Dallagnol. Ele expôs, também, o Judiciário, especulando  nomes de juí…;;
2020-10-13 23:16:16;355767848;valerialencarr;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:15:54;320400603;pamsbrasil;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:15:31;73751077;pardoTRADER;🇧🇷 Veja como foi o fechamento do #IBOV $IBOV hoje https://t.co/K4ilD2mUYQ;;
2020-10-13 23:14:13;18404506;rosemeri;Magazine Luiza bombando na Bolsa de Valores. Como chama mesmo quando negros trabalhando dão lucro a um branco?;;
2020-10-13 23:14:00;1438761469;libdep;Ex-presidente do Banco Central Argentino atropelou o poste com classe https://t.co/eRrlT91VYt;;
2020-10-13 23:13:37;964218309062295554;perronihd;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:13:18;1130594224162902016;MeireLuciadeOl4;RT @fabiofaria5555: Única vez na história que o Banco Central recebe um A. Parabéns ao presidente Roberto Campos. O seu avô com certeza est…;;
2020-10-13 23:13:03;42286187;diiilton;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:12:52;1219030704312541185;itsgusfm;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:12:14;1265529673318043648;llua678;RT @btsuniversebr: 📝 A mídia coreana informou que a BigHit realizará uma cerimônia para a listagem de sua oferta pública inicial na Bolsa d…;;
2020-10-13 23:11:46;1237361251505844224;leobudget;@GBragaLobato Os servidores que ganham jetons são geralmente os que lideram times, departamentos e secretarias. É uma renda variável e não permanente. Ao limitar as jetons, esses servidores irão ganhar muito próximo do colega que minimiza o esforço. O resultado é facilmente previsível.;231209338;GBragaLobato
2020-10-13 23:11:32;1292546397741502471;Octavio87291451;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:11:30;1191027079703388160;RicardoLisba1;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:10:53;919695599926218752;StanOffBTS;RT @btsuniversebr: 📝 A mídia coreana informou que a BigHit realizará uma cerimônia para a listagem de sua oferta pública inicial na Bolsa d…;;
2020-10-13 23:10:39;839964005955436547;Igor_Belarmino_;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:10:22;3331888533;iwillgotorehab;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:09:56;4558763597;ZagoJh;RT @antobastos: Para quê vocês acham que querem um Banco Central e Casa da Moeda fora do controle do Estado?;;
2020-10-13 23:09:35;159707158;TaBomTigre;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:09:17;1315298723187093568;Eu_Sigo_Aracaju;Nota de R$ 200: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de circulação https://t.co/7Obk0oWohC;;
2020-10-13 23:08:37;4290706468;wilsondenotari;RT @enioverri: O MPF e o CNMP foram humilhados pelo procurador Deltan Dallagnol. Ele expôs, também, o Judiciário, especulando  nomes de juí…;;
2020-10-13 23:08:04;53157739;keisariCisar;RT @deccache: 4. Alguém mais apressado dirá que é o setor privado que está emprestando trilhões para o governo. Que setor privado? Seriam o…;;
2020-10-13 23:07:59;1026152954498363392;Evercid1;RT @btsuniversebr: 📝 A mídia coreana informou que a BigHit realizará uma cerimônia para a listagem de sua oferta pública inicial na Bolsa d…;;
2020-10-13 23:07:50;75317416;bellemaia;RT @enioverri: O MPF e o CNMP foram humilhados pelo procurador Deltan Dallagnol. Ele expôs, também, o Judiciário, especulando  nomes de juí…;;
2020-10-13 23:07:38;1103753667088404480;MAGlCSWAN;@marimarihobi Pede a cesta de serviços do banco central, é gratuito;1262744053197623302;marimarihobi
2020-10-13 23:07:29;756662970898341888;qqeut0fazendo;@brunamdrs Abre reclamação no site do banco central;1115387069176713219;brunamdrs
2020-10-13 23:07:04;828344015259107328;PollyaneRodri45;RT @btsuniversebr: 📝 A mídia coreana informou que a BigHit realizará uma cerimônia para a listagem de sua oferta pública inicial na Bolsa d…;;
2020-10-13 23:06:56;1979522246;goretti_lopes;Nota de R$ 200: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de circulação | Distrito Federal | G1 https://t.co/ZGimLhFejp;;
2020-10-13 23:06:22;1120713610689486850;casicomigo;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:06:17;1267592892526276608;seokgguk97;RT @btsuniversebr: 📝 A mídia coreana informou que a BigHit realizará uma cerimônia para a listagem de sua oferta pública inicial na Bolsa d…;;
2020-10-13 23:05:29;27226190;vanessaglima_;@lnarloch Pix foi o jeito o banco Central ajudar os bancos tradicionais pra não serem tratorados pelas fintechs que já faziam tudo sem taxas;16655507;lnarloch
2020-10-13 23:04:14;3374344065;Satilas1123;RT @g1: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de R$ 200 de circulação https://t.co/5FfTrHAolw #G1 http…;;
2020-10-13 23:02:49;1070089735274663936;FlaviaV0104;RT @btsuniversebr: 📝 A mídia coreana informou que a BigHit realizará uma cerimônia para a listagem de sua oferta pública inicial na Bolsa d…;;
2020-10-13 23:01:57;4833133642;geraldosales02;RT @enioverri: O MPF e o CNMP foram humilhados pelo procurador Deltan Dallagnol. Ele expôs, também, o Judiciário, especulando  nomes de juí…;;
2020-10-13 23:01:35;1080604538166566912;LShiguemy;"E meu Timing no Ibov 👀
Que AULA 

KKKKKKKK";;
2020-10-13 23:00:23;97876565;PCTEDESCO;IBOV rompe LTB no retorno do feriado - gráfico de #USDBRL https://t.co/sZaC6pfrpQ;;
2020-10-13 23:00:14;1040306917292351488;evangelizartv;"PIX: conheça o novo sistema do Banco Central. ➡ https://t.co/2T2kaQAXn1

#Jornalismo #TVEvangelizar #PIX #BancoCentral #Finanças https://t.co/6Erirn72wB";;
2020-10-13 23:00:00;119024617;correiodeminas;"Nota de R$ 200: Defensoria Pública recorre à Justiça para que Banco Central retire cédulas de circulação
#notade200 #notade200foradecirculação #notanova
https://t.co/6XUyPZ5eAn https://t.co/jihn9bF9yM";;
2020-10-13 22:59:55;1296285123827073024;joonnamnie;RT @btsuniversebr: 📝 A mídia coreana informou que a BigHit realizará uma cerimônia para a listagem de sua oferta pública inicial na Bolsa d…;;
2020-10-13 22:59:38;2796329296;cyssa_rocha;RT @btsuniversebr: 📝 A mídia coreana informou que a BigHit realizará uma cerimônia para a listagem de sua oferta pública inicial na Bolsa d…;;
2020-10-13 22:59:14;892206922438508544;tuttigguk;RT @btsuniversebr: 📝 A mídia coreana informou que a BigHit realizará uma cerimônia para a listagem de sua oferta pública inicial na Bolsa d…;;
2020-10-13 22:58:27;1287796798975807495;Giovana93384103;RT @gogoarmys_: A K-mídia informa que a BigHit realizará uma cerimônia para a listagem de sua oferta pública inicial na Bolsa de Valores da…;;
