data;usuario;nome;tweet;reply_user_id;reply_to_screen_name;n_retweets
2020-10-17 21:54:48;367756235;EdileudaRego;Notícia fresquinha no Guardian. Espero que o Banco Central fabrique uma nota de 200 reais em forma de supositório. Vai facilitar mais a vida desses elementos. Ademais,  é preciso também ampliar o quadro de especialistas nessa área,  né, minha filha!;;;1
2020-10-17 21:54:25;191762170;xrodsilva;RT @gbrezende: Banco central lançando o Pix, e o vice-líder do governo no senado lançando o Cux;;;6
2020-10-17 21:54:19;1128142192617369600;Repolhim_san;Eu não aguento mais esses anúncios sobre como investir na bolsa de valores a cada 5 segundos no youtube cara;;;0
2020-10-17 21:50:55;1297173153937084416;solarcascuda;Foi so eu anunciar comeback que levei 3 unfos a bolsa de valores da solarcascuda despencando  https://t.co/4Fzn6uI0T1;1297173153937084416;solarcascuda;0
2020-10-17 21:47:54;1636248865;RehMazon;imagina vc sair com uma pessoa e ela fica falando sobre bolsa de valores;;;0
2020-10-17 21:43:16;4696550012;somais1ailudida;"RT @NAMJOONING_jpg: Pra mim é de cair o C* da bunda ver ""armys"" desejando a falência da bh, vendo que isso iria afetar diretamente o BTS, s…";;;385
2020-10-17 21:42:59;1130147805102825473;wolfschan;investidor de bolsa de valores também, nunca vi gente se importar com ação de empresa que nem kpoper https://t.co/XPwHzoPYEW;;;0
2020-10-17 21:41:42;814465534733512705;rodrigo_luizzzz;RT @UrsoAliado: Deflação, a inimiga número 1 do Estado e criação do Banco Central https://t.co/0Nn6U3FFjP;;;3
2020-10-17 21:37:57;759917346542628864;VivAdvan7;@spfcmat @MemesEconomia @animalaleatory Investir é diferente de fazer trade. Pra fazer trade tu tem que estudar BASTANTE antes porque é altamente arriscado e você pode perder muito dinheiro. Se quer investir, investe no básico: Renda fixa, variável e dividendos.;1229952808197271552;spfcmat;0
2020-10-17 21:28:37;777263560854503424;VortexBrito;Teto de gastos volta a balançar e lima alta semanal do Ibovespa | Bolsas e índices | Valor Investe https://t.co/WYQGVbP1vK;;;0
2020-10-17 21:28:36;1293581492044681216;PedroAmricoLan1;RT @ikc300: @KakaReisdavila Repasso a pergunta para o presidente  do Banco  Central,  bolsonarista Campos Netto.;;;1
2020-10-17 21:25:56;1246975780044890120;investorironico;"EU: Não adianta ter rentabilidade alta se o risco do ativo é muito absurdo...

MEU AMIGO: https://t.co/Y1bPKdAnoV";;;0
2020-10-17 21:20:09;871295391135924224;Dienijanissk;RT @songwriterJK: Gente, a BH acabou de entrar na KOSPI, o maior Índice de bolsa de valores sul-coreano, lá eles movimentam BILHÕES DE DÓLA…;;;302
2020-10-17 21:15:33;1283909821;CamihBts;"RT @KingSeokjinBr: A entrada da BigHit na Bolsa de Valores de Seul foi assunto no Jornal Hoje! ☺

Patrões!

 @BTS_twt #BTSJIN #JIN #SEOKJIN…";;;10
2020-10-17 21:12:09;1047621891983380480;DanteViegas;RT @jorgeseif: Trazemos de Tefé vários deveres de casa, como: certificar a produção para conquistar novos mercados e maior rentabilidade ao…;;;6
2020-10-17 21:11:40;192931138;DavidLHathaway;RT @unatalie: Banco Central avisa que vai tornar abertura de dados sobre riscos climaticos obrigatória: desta vez, na Inglaterra! @gtpinhei…;;;5
2020-10-17 21:07:35;2891256336;micronucleo;"ahhhhh.... agora entendi ...

patrocínio da Bolsa de Valores....

ok, então https://t.co/C6rJ5bnqsZ";;;0
2020-10-17 21:05:54;1138420351095005184;BChizzotti;@andremusso Passado não é garantia de rentabilidade futura ! Acho difícil que os Bancos apresentem os mesmos resultados.;195388222;andremusso;0
2020-10-17 21:04:49;896213561013407745;ateu_diniz;"Falta isso aqui 🤏🏻 pra eu vender toda a minha família e usar o dinheiro pra investir na bolsa de valores...
O trader de elite vai me ganhar no cansaço
Eu não extou suportando mais 🤧";;;0
2020-10-17 21:04:42;2939965486;Jonatas_JJ48;"RT @RafaelPaschoare: Mostre para seu amigo que aceita bovinamente o discurso que é necessário aumentar impostos:

===&gt; O LL das empresas do…";;;16
2020-10-17 20:59:29;1282820254922571776;InvestidorPFis;Eu não conheço ambiente mais democrático e meritocrático do que a Bolsa de Valores. Ela está ali para todos entrarem e com muito estudo e trabalho investir seu suado dinheiro. De fato é um local para acúmulo de patrimônio e que beneficia aqueles que são pacientes e estratégicos.;;;0
2020-10-17 20:58:00;1136410699314454529;Canal_1milhao;"IBOV IBOVESPA SAI ROMPEU CANAL DE BAIXA MAS SEI NÃO... AQUI NOSSA ANÁLIS... https://t.co/sGLVNeQ88p via @YouTube 
#ibov  #ibovespa https://t.co/V2NsvrfRjp";;;0
2020-10-17 20:54:27;1314018778229899264;exxraissa;"Mas você não acha que investir em bolsa de valores é coisa de gente medíocre?

- Hahahaha hei de ser mais um estágio da mediocridade.
😏 https://t.co/NIlp2ppT42";;;0
2020-10-17 20:53:17;267478621;ofalconi_;O conselho que posso dar pra quem pensa em ir pra renda variável é: não entre na alta;;;0
2020-10-17 20:50:46;978963296;JohnnyLenda;RT @UrsoAliado: Deflação, a inimiga número 1 do Estado e criação do Banco Central https://t.co/0Nn6U3FFjP;;;3
2020-10-17 20:50:18;1243986123489239040;ForadeP;Banco Central do Brasil lança na próxima semana a nota de R$ 1.000 https://t.co/65yVFNW2Kd;;;0
2020-10-17 20:48:15;1147262134667141120;ArturLauriano;"RT @nonoinvestidor: JOVENS: VOU ENSINAR BOLSA DE VALORES PARA VOCÊS:

- SE VC INVESTIR R$ 100,00 NA AÇÃO LIXO3; ELA VAI SUBIR P/ R$ 101,50…";;;41
2020-10-17 20:44:09;1202577705264406529;Missoes8;RT @CamiloSantanaCE: O Ceará continua apresentando retomada do crescimento da economia acima da média no Nordeste e do País, segundo dados…;;;49
2020-10-17 20:38:11;1030518884909174784;BragaGiovano;@BlitzSpitfire Pix é o sistema criado pelo Banco Central para dar vida aos pagamentos instantâneos. É por meio do Pix que todos os bancos serão interoperáveis, o que significa que as transferências e pagamentos serão permitidos de uma carteira digital para outra em tempo real, 24h todos os dias;1161730060459630595;BlitzSpitfire;0
2020-10-17 20:31:58;1212202174505046016;Renatod83300411;RT @RobResstonFo: Nova Oi - Subindo dois níveis... https://t.co/jpqZjs6MLE;;;4
2020-10-17 20:30:08;104392888;CecideSantos;RT @jorgeseif: Trazemos de Tefé vários deveres de casa, como: certificar a produção para conquistar novos mercados e maior rentabilidade ao…;;;6
2020-10-17 20:28:50;176859552;TrudaOceans;RT @unatalie: Banco Central avisa que vai tornar abertura de dados sobre riscos climaticos obrigatória: desta vez, na Inglaterra! @gtpinhei…;;;5
2020-10-17 20:27:35;717494248237625344;joaoluzponte;@Gui9Hec Epá se é a favor do Sporting, é penalty, expulsavas o central e expulsavas aquele diretor careca  que o Porto tem no banco;724247754;Gui9Hec;0
2020-10-17 20:25:57;36033362;xxRodrigoLimaxx;RT @jorgeseif: Trazemos de Tefé vários deveres de casa, como: certificar a produção para conquistar novos mercados e maior rentabilidade ao…;;;6
2020-10-17 20:25:36;1264384505160306695;JoeAlvesJr;"RT @Small__Caps: Leitura e sentimento de mercado.

Há 20 anos, em agosto, iniciei os investimentos diretamente na bolsa de valores. De lá p…";;;65
2020-10-17 20:25:00;16435633;vitormorg;@ScrewedMcD Depois dá trabalho. O registro precisa ser validado no banco central. Migrar depois é igual portabilidade de linha celular, existe mas é difícil de fazer;51917860;ScrewedMcD;0
2020-10-17 20:24:18;49192119;antoniobrisolla;RT @infomoney: Presidente do Banco Central vê o real digital já em circulação em 2022. https://t.co/m2BCnLzppP;;;17
2020-10-17 20:23:57;967862283002146816;RosemayreFerre3;"""Ele [Trump] subordinou o interesse público à rentabilidade de seus negócios e interesses políticos. Ele demonstrou um desrespeito de tirar o fôlego pelas vidas e liberdades dos americanos. Ele é um homem indigno do cargo que ocupa"", destacou o editorial do The New York Times. https://t.co/EGCCwYRzDx";;;0
2020-10-17 20:23:56;851525342883872769;Apostas_simples;Não se iludam com o canto da sereia de quem vende ilusões q você vai ficar rico do dia pra noite, isso não existe, tem q trabalhar muito e mesmo assim não tem garantia (em qualquer renda variável), a vida é dura e quem vende facilidade demais só quer tomar seu dinheiro;851525342883872769;Apostas_simples;0
2020-10-17 20:17:03;1092123811200331778;C4rlaSofis;Eu acho que o BTS se destaca tanto nas coisas q eu já acho win normal, esgotamento de mercadoria normal, bolsa de valores e destaque em rede social, aí o povo comemora quando o fav fica nos trends e eu tipo: 👁👄👁;;;0
2020-10-17 20:14:55;1076494384873553920;mercadoempauta;"SAIU A NEWSLETTER DO MERCADO EM PAUTA!

O que você vai ver em https://t.co/h2edC1390y:

1) Panorama Macro, com a retrospectiva dos principais indicadores econômicos da semana, trajetória do dólar, desempenho da curva de juros, perspectiva para o Ibov e muito mais. Boa leitura! https://t.co/dHHYl9UVDQ";;;0
2020-10-17 20:14:48;1291417905532469253;planetafut230;"RT @DiarioFFeminino: ⚠️ GIRO DE NOTÍCIAS - BRASILEIRÃO 🌐

💰 Novo Patrocinador

O banco BMG é o novo patrocinador do Atlético-MG. A empresa…";;;3
2020-10-17 20:11:50;1260675506124599297;ChamaLibertaria;RT @UrsoAliado: Deflação, a inimiga número 1 do Estado e criação do Banco Central https://t.co/0Nn6U3FFjP;;;3
2020-10-17 20:05:10;1267451015340724229;_kimsasah;RT @songwriterJK: Gente, a BH acabou de entrar na KOSPI, o maior Índice de bolsa de valores sul-coreano, lá eles movimentam BILHÕES DE DÓLA…;;;302
2020-10-17 20:01:00;1301326000069005321;JoelTVz;RT @infomoney: Presidente do Banco Central vê o real digital já em circulação em 2022. https://t.co/m2BCnLzppP;;;17
2020-10-17 19:59:09;981542665991933955;Marcelo74057456;RT @hbredda: 10. Uma outra forma de se olhar o ibov em prazos longos no Brasil é em moeda local ajustada pela inflação. Veja o ibov em dóla…;;;23
2020-10-17 19:59:05;981542665991933955;Marcelo74057456;RT @hbredda: 11. Como no Brasil temos muitos problemas nos índices econômicos, um deles o de serem muito jovens, como por exemplo o Real de…;;;10
2020-10-17 19:57:14;716715471148552193;hbredda;RT @hbredda: 11. Como no Brasil temos muitos problemas nos índices econômicos, um deles o de serem muito jovens, como por exemplo o Real de…;;;10
2020-10-17 19:57:11;716715471148552193;hbredda;RT @hbredda: 10. Uma outra forma de se olhar o ibov em prazos longos no Brasil é em moeda local ajustada pela inflação. Veja o ibov em dóla…;;;23
2020-10-17 19:56:23;568850340;SuelyMVG;RT @unatalie: Banco Central avisa que vai tornar abertura de dados sobre riscos climaticos obrigatória: desta vez, na Inglaterra! @gtpinhei…;;;5
2020-10-17 19:55:41;1200748358920474624;fernandofferre;"Resumo semanal IBOV: +0,8% em 98.309 pts. 

Essa semana voltaremos aos 100k?

Maior alta 📈JBSS3 +20,2%
Maior queda 📉 COGN3 -8,0%

https://t.co/PeUeHgeiZ4 https://t.co/PaIrOT1CuY";;;0
2020-10-17 19:55:23;1284245638012690433;sweetiogi;Nós, comendo pipoca e assistindo banco central da tdt vai sair quando?;;;0
2020-10-17 19:52:36;175200628;acehobi;RT @gogoarmys_: A entrada do Bighit na bolsa de valores e o BTS foi matéria no Jornal Hoje ! Os meninos foram referidos na reportagem como…;;;829
2020-10-17 19:48:53;1136086076127424514;MaDeus_DJ;Fiquei 40 minutos na calçada com o cliente conversando sobre a bolsa de valores e ações e nem vi o tempo passar;;;0
2020-10-17 19:48:16;1049468806756818946;cafepuroforte;"Eu pra minha mãe: cadastra na chave pix o sistema monetário está mudando pede meu primo
Meu primo: não precisa vc não precisa vc n usa
Banco central: real digital vai estar disponível até 2022 e moeda física vai sumir pix e o 1 passo

Viu pq eu n falo mais nada na família?";;;0
2020-10-17 19:44:58;808818902012665860;dmarcosborba;RT @agoracorretora: Seja renda fixa, renda variável ou multimercado, fundos de investimento são os caminhos indicados para quem busca mais…;;;31
2020-10-17 19:43:47;342262691;JoelBGomes;"RT @Small__Caps: Leitura e sentimento de mercado.

Há 20 anos, em agosto, iniciei os investimentos diretamente na bolsa de valores. De lá p…";;;65
2020-10-17 19:43:15;67469739;rosaserra;RT @HelioTelho: Nova nota de Real que o Banco Central está preparando, com vistas a facilitar a vida dos corruptos. Porque ninguém merece a…;;;56
2020-10-17 19:42:42;31446552;cfialdini;@LocalMotion69 Esse nível é fortíssimo entre 4 e 5 ,mas vejo ibov caindo até jan fev ,ainda . Pode levar o papel pro 2.15 . Sobre o porquê, não sei e não quero saber.kkkkkk;790686102726307841;LocalMotion69;0
2020-10-17 19:41:41;22609897;fabiomendes;RT @HelioTelho: Nova nota de Real que o Banco Central está preparando, com vistas a facilitar a vida dos corruptos. Porque ninguém merece a…;;;56
2020-10-17 19:41:10;46544734;p_cavalcante;RT @HelioTelho: Nova nota de Real que o Banco Central está preparando, com vistas a facilitar a vida dos corruptos. Porque ninguém merece a…;;;56
